Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Days at Company
0,1,0,3.0,6.0,6.9,0.5,5991
1,0,0,1.0,2.0,2.0,0.1,5804
0,1,1,1.0,1.0,5.0,0.29,6007
0,1,0,3.0,6.0,7.0,0.54,5812
0,0,1,1.0,2.0,5.1,0.3,6053
1,1,0,3.0,4.0,5.7,0.49,5881
0,0,1,0.0,2.0,3.9,0.32,5747
0,0,0,1.0,4.0,5.9,0.54,5868
1,1,1,2.0,3.0,5.7,0.46,5811
0,1,0,2.0,6.0,7.9,0.67,6036
1,1,0,2.0,5.0,7.8,0.59,5796
1,1,1,3.0,5.0,5.5,0.47,5950
1,1,0,2.0,2.0,4.8,0.24,6047
0,1,0,0.0,1.0,0.0,0.0,6009
0,1,0,2.0,5.0,6.2,0.61,6091
0,1,1,1.0,3.0,4.1,0.27,5936
1,1,1,5.0,8.0,8.8,0.77,6019
0,0,0,0.0,1.0,0.1,0.0,5772
0,1,0,3.0,6.0,7.6,0.59,6060
0,0,0,2.0,4.0,5.4,0.4,6091
1,0,0,2.0,6.0,7.9,0.63,5969
0,1,1,2.0,5.0,5.5,0.35,5779
0,1,1,2.0,4.0,6.0,0.42,5988
1,0,1,2.0,5.0,5.2,0.45,5752
0,0,1,3.0,7.0,7.1,0.71,5817
0,1,1,2.0,2.0,4.4,0.23,5928
1,0,1,3.0,6.0,7.2,0.67,5985
1,1,1,4.0,8.0,7.7,0.6,5865
1,1,0,2.0,4.0,6.3,0.45,6046
1,1,1,2.0,4.0,6.6,0.5,5858
0,0,0,1.0,4.0,5.7,0.36,5988
1,1,1,3.0,4.0,5.2,0.37,5774
1,0,1,2.0,5.0,7.3,0.59,5985
0,1,0,2.0,5.0,6.1,0.4,5765
0,1,1,1.0,4.0,4.5,0.35,5842
0,1,1,2.0,2.0,2.3,0.17,5871
0,1,0,3.0,6.0,5.9,0.47,5785
0,1,1,3.0,4.0,6.0,0.48,6066
0,0,1,1.0,3.0,3.7,0.31,6005
1,1,0,4.0,7.0,7.1,0.62,5883
1,1,0,3.0,7.0,8.1,0.78,5913
0,1,1,2.0,4.0,3.8,0.32,5958
0,1,1,3.0,5.0,5.5,0.47,5743
1,1,0,2.0,4.0,7.9,0.64,5922
1,0,0,1.0,2.0,6.5,0.41,5971
0,1,0,2.0,5.0,6.1,0.58,5744
1,0,0,2.0,5.0,6.7,0.54,5783
0,0,1,2.0,3.0,5.1,0.37,6108
1,1,0,5.0,8.0,8.4,0.8,6091
0,1,1,2.0,4.0,4.6,0.32,5871
0,1,0,3.0,6.0,6.3,0.6,5795
1,0,1,3.0,6.0,5.9,0.5,5976
1,0,0,3.0,7.0,7.5,0.72,5846
1,1,0,1.0,3.0,3.6,0.27,6073
1,0,0,2.0,4.0,6.6,0.55,6019
1,0,0,1.0,2.0,4.9,0.32,6022
1,1,1,2.0,3.0,3.3,0.25,6043
0,0,1,2.0,4.0,6.0,0.46,5812
0,1,1,2.0,5.0,5.6,0.47,6076
0,1,0,2.0,6.0,8.2,0.69,5914
1,1,1,0.0,1.0,1.9,0.15,5826
0,1,1,3.0,5.0,5.7,0.42,5950
0,0,1,2.0,4.0,6.3,0.42,6011
1,1,1,3.0,6.0,7.5,0.67,5925
0,1,0,1.0,3.0,5.6,0.36,5823
1,1,0,3.0,5.0,7.0,0.62,6052
1,1,1,3.0,8.0,7.2,0.73,6104
0,0,1,2.0,6.0,7.1,0.51,5891
0,0,0,2.0,4.0,7.6,0.62,5946
1,1,1,2.0,4.0,4.0,0.28,5866
1,1,1,1.0,2.0,3.2,0.24,5753
0,1,1,2.0,4.0,5.5,0.48,5828
0,1,0,3.0,6.0,7.3,0.59,6066
0,1,0,3.0,6.0,6.6,0.66,6018
0,1,1,1.0,3.0,5.4,0.33,6028
0,1,0,1.0,3.0,5.0,0.4,5860
1,1,0,4.0,7.0,7.8,0.6,5822
1,0,1,3.0,5.0,5.4,0.46,6053
0,1,1,3.0,5.0,4.2,0.37,5859
1,1,1,1.0,2.0,5.3,0.41,5987
0,1,1,3.0,6.0,7.9,0.57,5956
0,0,0,3.0,6.0,6.4,0.59,5774
1,0,0,2.0,4.0,7.1,0.53,5955
0,1,1,2.0,4.0,5.6,0.43,5967
1,1,0,1.0,3.0,5.0,0.41,5916
1,1,0,4.0,8.0,9.0,0.76,5928
0,1,1,2.0,3.0,6.9,0.49,5752
0,0,1,3.0,6.0,4.9,0.41,5918
0,0,1,2.0,5.0,7.0,0.5,6095
0,1,0,0.0,1.0,2.9,0.18,5850
0,1,1,1.0,2.0,5.7,0.41,5784
0,1,0,2.0,5.0,7.3,0.54,6103
1,0,0,1.0,3.0,2.1,0.17,5826
1,0,0,2.0,3.0,4.1,0.3,5951
0,0,1,5.0,10.0,10.0,0.89,6028
1,1,0,1.0,4.0,6.8,0.54,5981
0,0,0,3.0,7.0,6.6,0.54,6070
0,1,1,2.0,3.0,5.4,0.42,6033
0,1,0,3.0,6.0,6.2,0.49,5838
1,1,0,3.0,5.0,6.0,0.46,5794
1,1,0,1.0,1.0,2.9,0.21,6068
0,1,1,2.0,3.0,4.8,0.34,5754
1,1,0,4.0,8.0,8.2,0.71,6081
0,1,0,3.0,6.0,7.8,0.72,5932
0,0,1,1.0,2.0,4.2,0.31,5775
0,1,0,2.0,3.0,4.6,0.22,5849
0,1,1,1.0,2.0,2.5,0.19,5860
1,1,1,3.0,5.0,5.4,0.46,5882
1,0,1,1.0,4.0,4.4,0.32,5953
1,1,0,3.0,6.0,7.6,0.6,6079
0,1,0,5.0,10.0,8.2,0.8,6021
1,0,0,0.0,1.0,0.1,0.0,5864
1,0,1,2.0,4.0,5.7,0.45,6102
0,0,1,2.0,4.0,5.5,0.42,5914
1,0,0,5.0,8.0,9.4,0.78,6076
1,1,1,1.0,3.0,4.5,0.35,5820
0,0,1,4.0,8.0,8.0,0.73,5839
1,0,1,2.0,2.0,3.9,0.21,5813
1,1,0,3.0,5.0,7.2,0.56,5998
0,1,1,2.0,5.0,6.7,0.46,5805
1,1,0,3.0,8.0,7.5,0.75,5898
1,1,0,0.0,1.0,3.6,0.29,5931
0,1,1,1.0,2.0,3.1,0.12,5827
0,1,0,2.0,5.0,7.1,0.52,6017
1,0,1,2.0,4.0,5.6,0.48,5998
1,1,1,2.0,4.0,7.5,0.65,6018
0,0,1,2.0,4.0,4.9,0.38,6041
1,0,0,3.0,7.0,7.6,0.63,5808
0,1,0,2.0,6.0,6.4,0.55,6067
1,0,1,1.0,3.0,5.0,0.31,5969
0,0,1,1.0,4.0,5.7,0.47,6066
1,1,1,3.0,5.0,6.0,0.42,5940
1,1,1,4.0,6.0,6.6,0.66,5956
0,1,1,3.0,5.0,5.6,0.4,6104
0,1,1,1.0,2.0,5.6,0.42,5761
1,1,1,2.0,4.0,7.5,0.54,5757
1,1,1,2.0,6.0,8.0,0.78,5912
1,0,1,2.0,5.0,7.2,0.6,6040
1,0,0,3.0,6.0,6.9,0.54,5819
1,1,1,3.0,4.0,5.2,0.45,5964
0,1,1,1.0,4.0,4.7,0.32,5992
1,1,1,2.0,4.0,3.8,0.24,5746
0,1,1,1.0,2.0,6.2,0.46,6000
1,1,1,3.0,6.0,4.5,0.37,5874
0,1,1,3.0,5.0,5.0,0.45,5823
1,1,1,2.0,4.0,6.2,0.41,5962
1,1,0,3.0,6.0,6.5,0.6,5837
0,1,1,2.0,4.0,5.9,0.42,5924
0,1,0,0.0,1.0,0.9,0.0,5770
1,1,0,5.0,10.0,10.0,0.92,5914
1,1,1,2.0,4.0,6.2,0.46,5923
1,0,1,4.0,6.0,6.2,0.52,5885
0,1,1,0.0,1.0,0.6,0.0,5755
1,1,1,1.0,1.0,4.1,0.26,6033
0,1,1,2.0,4.0,5.6,0.47,5917
0,1,1,1.0,1.0,2.6,0.1,5782
0,0,1,1.0,3.0,5.8,0.47,5971
1,1,1,1.0,2.0,4.6,0.28,5873
1,1,0,0.0,1.0,3.6,0.19,5964
1,1,0,2.0,4.0,5.6,0.53,5837
1,1,1,2.0,5.0,6.2,0.56,5918
0,1,0,2.0,5.0,7.2,0.55,5905
1,1,0,3.0,6.0,7.4,0.55,6095
0,0,1,2.0,5.0,4.6,0.38,5950
0,0,0,2.0,6.0,6.8,0.57,6000
0,0,0,1.0,1.0,1.5,0.09,5881
0,1,0,1.0,3.0,2.5,0.16,5805
1,1,0,2.0,6.0,7.5,0.55,5897
0,1,1,2.0,3.0,4.2,0.22,6074
0,1,1,4.0,6.0,7.1,0.69,5803
0,1,0,1.0,2.0,4.1,0.23,6080
0,0,1,2.0,4.0,2.2,0.15,6026
0,1,1,1.0,3.0,2.0,0.14,5790
1,1,1,1.0,2.0,5.1,0.42,6081
1,0,1,1.0,4.0,5.6,0.34,5954
1,1,0,2.0,3.0,3.4,0.26,5765
1,0,1,3.0,5.0,6.1,0.57,5851
0,0,0,3.0,7.0,8.6,0.78,6065
1,1,0,1.0,4.0,6.3,0.52,6083
1,1,1,2.0,4.0,7.0,0.48,5928
0,1,1,2.0,5.0,4.5,0.35,5842
0,0,0,1.0,2.0,1.8,0.05,5844
0,1,1,0.0,2.0,2.9,0.21,6077
1,1,0,2.0,5.0,8.4,0.65,5972
0,1,1,1.0,1.0,2.2,0.09,5854
0,1,1,2.0,3.0,3.6,0.25,5796
0,0,0,2.0,5.0,5.6,0.53,6059
0,0,1,2.0,6.0,7.7,0.56,5829
0,1,1,1.0,3.0,6.4,0.41,6093
1,1,0,4.0,8.0,7.4,0.59,5858
1,1,1,2.0,6.0,6.7,0.55,5955
1,1,0,3.0,5.0,6.5,0.42,5959
1,1,1,0.0,1.0,2.9,0.09,5781
0,0,0,2.0,4.0,6.2,0.39,5795
0,0,1,2.0,4.0,5.8,0.4,5835
1,1,1,2.0,4.0,6.7,0.49,5994
1,1,0,2.0,4.0,7.3,0.6,6107
1,0,0,1.0,2.0,6.6,0.48,5932
1,1,0,2.0,4.0,4.2,0.37,6076
0,1,1,0.0,1.0,1.8,0.09,5788
1,0,0,2.0,1.0,2.3,0.06,6074
0,0,0,1.0,2.0,4.8,0.28,5941
1,0,1,2.0,6.0,7.0,0.69,6026
0,0,0,3.0,6.0,4.8,0.36,5857
1,1,0,3.0,6.0,7.1,0.67,5877
1,1,1,3.0,7.0,6.2,0.52,6047
0,1,0,2.0,4.0,4.3,0.21,6012
1,0,1,0.0,1.0,1.0,0.02,5743
0,0,0,3.0,5.0,5.1,0.39,5816
0,1,0,4.0,9.0,9.3,0.99,6037
0,0,0,3.0,5.0,5.9,0.52,5772
0,1,1,1.0,1.0,3.9,0.29,5956
0,1,0,3.0,5.0,5.2,0.47,6108
0,0,0,4.0,7.0,8.7,0.69,5943
1,0,0,2.0,6.0,7.5,0.67,5790
1,0,0,2.0,6.0,8.2,0.7,6054
1,1,1,0.0,1.0,2.2,0.17,5781
0,1,1,2.0,5.0,7.0,0.56,5895
1,1,1,3.0,5.0,5.3,0.44,6092
0,0,0,2.0,6.0,6.3,0.61,5933
0,1,1,0.0,1.0,3.5,0.19,6086
0,0,0,3.0,8.0,7.6,0.72,5932
0,1,0,4.0,7.0,7.8,0.76,5918
1,1,0,2.0,6.0,7.5,0.58,5847
0,0,0,4.0,6.0,7.4,0.63,5974
0,1,0,1.0,3.0,5.0,0.33,5744
0,0,0,2.0,5.0,8.8,0.71,5861
1,0,1,0.0,1.0,0.2,0.0,5956
1,0,1,2.0,3.0,2.4,0.15,6104
1,1,0,3.0,5.0,6.3,0.41,6097
1,0,0,3.0,8.0,8.4,0.74,5838
1,1,0,2.0,6.0,6.5,0.52,6102
1,1,1,2.0,4.0,4.4,0.38,5812
0,0,0,3.0,5.0,7.0,0.48,5925
1,0,1,2.0,4.0,4.3,0.27,6086
1,0,1,1.0,4.0,4.2,0.31,6016
0,1,1,2.0,5.0,5.7,0.5,5876
0,1,0,3.0,7.0,9.0,0.74,6067
1,1,1,2.0,4.0,4.6,0.33,5949
1,1,1,2.0,5.0,8.4,0.65,5962
0,0,1,0.0,1.0,1.6,0.1,5867
1,0,1,1.0,3.0,5.5,0.47,5817
1,1,0,4.0,7.0,7.5,0.68,6077
1,1,1,2.0,4.0,4.6,0.38,6024
0,0,0,2.0,3.0,4.6,0.3,6034
1,0,1,2.0,3.0,2.0,0.13,6087
0,0,1,2.0,3.0,3.8,0.2,5908
0,1,1,0.0,1.0,4.8,0.24,5853
1,1,0,4.0,6.0,6.1,0.57,5889
1,0,1,2.0,5.0,5.4,0.45,6083
1,1,0,3.0,7.0,7.4,0.58,6101
0,1,1,1.0,3.0,7.0,0.5,5810
1,1,1,2.0,4.0,6.2,0.6,5947
1,1,1,1.0,3.0,4.0,0.27,5893
1,1,0,2.0,6.0,8.1,0.72,5911
1,1,1,3.0,5.0,6.2,0.61,5776
0,1,0,3.0,5.0,6.9,0.49,6009
1,0,1,3.0,5.0,4.2,0.35,6106
1,1,1,3.0,5.0,5.8,0.4,6050
1,0,1,2.0,4.0,5.1,0.4,5803
0,1,0,3.0,4.0,5.8,0.4,6004
0,1,1,3.0,5.0,6.1,0.47,5926
0,0,0,4.0,7.0,8.5,0.67,6075
0,1,0,4.0,6.0,7.7,0.62,5851
0,1,0,3.0,6.0,5.7,0.48,5915
1,1,0,2.0,6.0,7.4,0.65,5852
1,1,1,0.0,1.0,0.0,0.0,5884
0,1,1,3.0,6.0,4.3,0.38,5873
1,0,0,4.0,7.0,7.5,0.66,5839
1,1,0,3.0,6.0,8.7,0.77,5774
0,1,0,2.0,5.0,6.4,0.47,5863
1,0,1,1.0,2.0,5.0,0.4,6058
0,1,1,2.0,5.0,6.0,0.4,5755
1,1,0,3.0,5.0,6.7,0.46,6016
1,1,0,3.0,6.0,6.5,0.64,5768
1,1,1,2.0,5.0,6.9,0.46,5838
0,1,1,2.0,4.0,2.9,0.17,5876
1,1,1,4.0,7.0,7.1,0.66,6065
1,1,0,3.0,6.0,6.0,0.54,5811
0,0,1,0.0,2.0,4.7,0.24,5745
0,1,0,2.0,3.0,7.0,0.47,6094
0,1,0,0.0,1.0,1.0,0.0,5894
0,1,1,3.0,4.0,6.2,0.47,5930
1,0,0,3.0,6.0,9.3,0.8,5879
0,1,0,3.0,7.0,6.8,0.68,6062
0,1,1,3.0,8.0,8.9,0.79,5905
1,1,1,3.0,5.0,7.0,0.47,5890
0,1,0,2.0,3.0,4.4,0.29,6098
0,0,0,2.0,5.0,9.0,0.76,5755
1,0,1,2.0,4.0,7.2,0.49,5965
1,1,1,2.0,5.0,5.0,0.44,5753
1,1,1,0.0,1.0,3.4,0.15,5836
0,1,1,1.0,3.0,6.3,0.44,5850
0,1,0,2.0,5.0,7.6,0.67,5943
0,0,1,0.0,1.0,3.7,0.19,5812
0,1,1,3.0,4.0,4.2,0.28,5808
1,1,0,5.0,9.0,10.0,1.0,5990
1,1,1,3.0,5.0,6.2,0.5,5880
0,1,1,1.0,4.0,5.7,0.39,5749
1,0,1,3.0,7.0,8.1,0.76,5826
0,1,0,2.0,4.0,6.2,0.42,5890
1,0,1,1.0,4.0,5.5,0.42,6026
1,1,0,3.0,8.0,8.4,0.72,5822
0,0,1,2.0,4.0,6.0,0.38,5815
1,0,0,2.0,7.0,7.7,0.76,5745
1,1,0,4.0,7.0,8.2,0.66,6055
1,1,0,1.0,4.0,4.6,0.39,6044
1,0,0,2.0,5.0,5.7,0.52,5860
0,1,1,1.0,1.0,2.9,0.17,5808
0,1,1,3.0,7.0,7.8,0.7,6038
1,1,0,4.0,8.0,7.8,0.72,6076
0,0,1,4.0,6.0,7.1,0.62,6043
1,1,0,4.0,7.0,7.9,0.67,5963
0,1,0,2.0,3.0,5.5,0.43,6105
1,0,0,4.0,8.0,8.6,0.74,5996
1,0,1,1.0,4.0,5.2,0.33,5967
0,1,0,3.0,5.0,5.0,0.41,6090
1,1,0,4.0,7.0,7.0,0.62,5815
0,1,1,3.0,5.0,6.2,0.39,5757
0,1,0,0.0,1.0,0.5,0.0,5919
1,1,1,1.0,4.0,7.6,0.55,6074
1,0,0,3.0,5.0,6.9,0.52,5825
0,0,1,1.0,4.0,5.1,0.41,5904
0,0,0,1.0,2.0,4.8,0.41,5813
0,0,0,2.0,5.0,7.2,0.56,5882
0,1,0,4.0,8.0,7.4,0.77,5907
1,0,1,2.0,2.0,3.9,0.27,5927
0,0,0,2.0,4.0,4.3,0.34,5858
1,1,1,1.0,3.0,5.7,0.44,5991
1,1,0,5.0,8.0,8.4,0.77,5963
0,1,0,1.0,2.0,2.2,0.16,5873
1,1,0,2.0,6.0,5.8,0.53,5921
1,0,1,2.0,4.0,4.6,0.36,6027
0,1,1,4.0,7.0,6.7,0.63,5849
0,0,0,4.0,8.0,8.4,0.86,5855
1,1,0,4.0,7.0,7.6,0.78,5965
1,1,1,0.0,1.0,2.5,0.15,6056
1,1,1,1.0,3.0,4.2,0.34,5932
0,0,1,2.0,3.0,6.2,0.44,6063
0,1,0,3.0,6.0,6.2,0.61,5812
1,0,1,5.0,9.0,8.0,0.77,5924
0,1,0,3.0,6.0,6.7,0.44,5967
0,0,1,3.0,4.0,5.5,0.42,5929
0,1,1,1.0,3.0,4.4,0.29,5983
0,1,1,2.0,3.0,5.1,0.31,5914
1,0,1,2.0,4.0,2.7,0.21,5828
0,1,0,1.0,3.0,4.3,0.35,6081
0,0,1,3.0,6.0,5.8,0.56,5756
0,0,0,3.0,6.0,5.8,0.53,6009
0,1,1,4.0,7.0,6.9,0.64,6084
0,1,1,1.0,3.0,2.3,0.15,5897
0,0,1,1.0,4.0,7.0,0.48,5804
1,0,1,2.0,5.0,5.8,0.45,6074
0,1,1,2.0,4.0,6.9,0.46,6069
1,1,0,5.0,8.0,8.4,0.85,5816
0,0,1,1.0,3.0,4.8,0.35,5891
0,1,0,3.0,5.0,6.1,0.47,6005
0,0,0,3.0,7.0,7.1,0.6,5874
0,0,1,2.0,3.0,3.1,0.24,5970
1,1,0,4.0,7.0,7.2,0.73,5853
0,1,1,2.0,4.0,6.7,0.48,6045
1,1,1,1.0,3.0,5.1,0.41,5971
0,1,1,1.0,3.0,5.2,0.32,5842
0,0,0,3.0,7.0,8.1,0.83,5976
0,1,1,0.0,1.0,3.8,0.24,5949
1,0,0,1.0,2.0,5.8,0.42,6017
0,0,0,1.0,2.0,6.1,0.37,6068
0,0,1,1.0,3.0,5.9,0.41,6025
0,1,1,2.0,2.0,3.3,0.23,5919
1,0,0,4.0,9.0,8.5,0.86,5914
1,0,0,2.0,7.0,7.1,0.71,6068
1,1,1,3.0,6.0,5.5,0.48,5883
0,1,1,3.0,6.0,5.3,0.44,5809
1,1,0,3.0,5.0,7.4,0.69,5785
0,0,1,3.0,6.0,7.4,0.66,6068
1,1,1,4.0,7.0,8.2,0.84,5925
1,1,0,3.0,7.0,9.3,0.78,5864
0,0,0,4.0,7.0,7.7,0.55,5803
1,1,1,2.0,5.0,5.5,0.43,5827
1,0,1,1.0,3.0,6.0,0.42,5769
1,1,1,3.0,6.0,6.5,0.51,5893
0,0,1,2.0,5.0,6.7,0.43,5877
0,1,1,1.0,2.0,4.9,0.34,5888
0,0,0,3.0,6.0,8.7,0.69,5885
0,0,1,2.0,5.0,6.5,0.48,6044
1,1,1,3.0,5.0,5.0,0.46,5994
0,1,1,0.0,1.0,0.0,0.01,6018
1,0,0,3.0,5.0,6.7,0.47,6011
0,1,1,2.0,4.0,6.9,0.61,5765
0,1,0,2.0,5.0,6.5,0.53,5949
0,1,0,2.0,4.0,3.5,0.29,5845
1,1,0,3.0,5.0,6.9,0.68,5760
0,1,0,2.0,5.0,6.7,0.65,5911
0,1,0,3.0,5.0,6.1,0.49,5910
0,1,1,3.0,6.0,6.3,0.55,5878
0,1,0,2.0,4.0,4.6,0.38,5869
1,1,0,2.0,4.0,6.6,0.51,5756
0,1,1,1.0,3.0,5.8,0.36,6090
1,1,1,2.0,3.0,5.2,0.28,5763
0,0,1,0.0,1.0,3.0,0.19,5826
0,0,0,4.0,6.0,7.3,0.54,6027
0,1,1,4.0,7.0,5.9,0.48,5938
1,1,1,3.0,7.0,8.0,0.7,6055
1,0,1,0.0,1.0,0.0,0.0,6018
0,1,1,3.0,5.0,6.6,0.48,5976
0,1,0,4.0,8.0,7.2,0.56,5786
1,1,0,4.0,8.0,7.0,0.51,5747
0,1,0,4.0,6.0,7.0,0.59,6059
0,0,1,1.0,2.0,2.6,0.2,5829
1,1,0,2.0,4.0,7.9,0.65,6075
1,1,0,2.0,5.0,7.8,0.58,5808
1,1,1,1.0,4.0,5.8,0.37,5900
0,0,1,1.0,2.0,5.4,0.41,6080
1,0,0,2.0,6.0,8.4,0.66,5991
0,1,0,4.0,8.0,8.9,0.75,6092
1,1,1,4.0,7.0,6.5,0.64,5751
1,1,1,1.0,3.0,5.9,0.47,5799
1,1,1,2.0,3.0,5.2,0.44,5748
1,1,1,1.0,4.0,7.2,0.55,5798
1,0,1,3.0,6.0,6.0,0.57,5833
0,0,0,3.0,6.0,6.4,0.61,5776
0,1,1,3.0,5.0,6.3,0.43,5794
0,1,1,2.0,3.0,4.5,0.28,6007
1,1,0,3.0,7.0,6.5,0.53,5963
1,0,0,4.0,7.0,5.8,0.55,5826
0,0,1,2.0,4.0,6.9,0.49,6034
1,1,1,4.0,6.0,5.7,0.49,5950
1,0,1,1.0,3.0,6.8,0.46,6000
1,0,1,2.0,2.0,3.3,0.21,6039
1,1,1,3.0,5.0,6.2,0.38,5983
0,1,1,2.0,5.0,6.1,0.51,5877
0,1,1,1.0,1.0,4.1,0.19,5785
1,1,0,3.0,6.0,5.8,0.54,5924
0,0,1,3.0,5.0,4.9,0.45,6066
0,0,0,3.0,5.0,7.3,0.63,5759
1,1,0,3.0,5.0,7.6,0.61,5798
1,1,0,2.0,6.0,7.2,0.54,6086
0,1,1,2.0,4.0,4.5,0.23,6004
1,1,1,3.0,6.0,6.5,0.5,5959
0,1,0,2.0,4.0,5.9,0.55,5932
1,1,0,4.0,7.0,6.2,0.53,5771
1,0,0,3.0,6.0,8.1,0.83,6093
1,1,1,1.0,4.0,6.7,0.45,5777
0,1,1,3.0,4.0,5.0,0.45,6097
1,1,1,5.0,10.0,10.0,1.0,6002
0,0,1,3.0,7.0,8.1,0.6,5945
1,1,1,2.0,4.0,5.4,0.38,6064
1,1,1,1.0,2.0,6.0,0.45,5975
1,1,1,2.0,4.0,5.2,0.33,6108
0,1,1,2.0,5.0,7.0,0.51,6003
1,1,1,3.0,4.0,4.9,0.4,5903
0,1,0,3.0,6.0,8.0,0.59,5885
0,1,1,1.0,4.0,5.4,0.42,5786
1,1,0,3.0,7.0,7.8,0.79,5976
0,1,0,3.0,7.0,8.9,0.7,5766
0,1,1,2.0,4.0,3.2,0.16,5948
0,1,1,4.0,6.0,6.2,0.58,5787
0,0,0,4.0,6.0,7.3,0.52,5772
0,0,1,2.0,4.0,6.1,0.54,6020
0,0,1,3.0,4.0,6.4,0.48,6090
1,0,0,2.0,5.0,6.5,0.51,5940
0,1,1,2.0,5.0,5.1,0.47,5953
0,1,1,1.0,1.0,3.7,0.22,6076
0,1,0,3.0,7.0,5.7,0.54,5914
1,1,1,0.0,3.0,4.7,0.34,5840
1,1,1,1.0,5.0,5.7,0.51,5762
0,1,0,0.0,1.0,3.2,0.22,6069
0,1,1,3.0,6.0,5.2,0.37,5849
0,0,1,3.0,6.0,6.4,0.59,5776
1,0,1,3.0,4.0,6.2,0.49,6007
0,1,1,2.0,2.0,4.1,0.21,6078
1,1,0,3.0,6.0,6.4,0.61,5914
0,1,1,3.0,6.0,5.1,0.45,6007
0,1,0,3.0,6.0,8.8,0.7,6055
1,1,0,2.0,6.0,7.5,0.53,5801
1,1,1,2.0,3.0,4.6,0.42,6012
1,0,0,3.0,4.0,6.0,0.39,5958
0,1,1,1.0,2.0,4.6,0.36,5969
0,1,0,4.0,8.0,5.4,0.51,6012
0,0,1,1.0,3.0,4.7,0.32,6017
1,1,1,1.0,3.0,3.9,0.32,5835
0,1,1,1.0,3.0,5.8,0.36,6018
1,1,0,3.0,6.0,6.8,0.58,6080
0,1,1,2.0,3.0,5.5,0.33,5844
1,0,0,4.0,8.0,8.3,0.65,5776
1,1,0,1.0,2.0,4.8,0.34,5905
0,1,0,0.0,2.0,3.8,0.15,6098
0,1,0,1.0,1.0,0.8,0.0,5925
1,1,0,3.0,6.0,7.7,0.56,6064
1,1,0,4.0,6.0,7.3,0.64,5822
1,1,1,2.0,4.0,5.4,0.38,5967
1,0,1,2.0,4.0,5.2,0.36,5887
0,0,1,3.0,6.0,5.6,0.36,6015
1,1,0,1.0,2.0,3.2,0.24,5998
0,1,1,2.0,3.0,4.6,0.39,6023
1,0,1,1.0,2.0,6.0,0.4,5815
0,1,1,4.0,8.0,9.0,0.85,6056
1,1,1,1.0,4.0,4.8,0.41,6056
1,1,0,4.0,8.0,7.1,0.63,5981
1,1,1,1.0,3.0,5.2,0.37,5922
1,0,0,2.0,5.0,5.6,0.5,6051
0,1,1,3.0,6.0,4.3,0.36,6035
1,1,0,4.0,8.0,9.4,1.0,5805
1,1,0,2.0,4.0,3.0,0.23,5811
0,1,0,3.0,7.0,9.0,0.73,5871
1,0,1,0.0,1.0,2.0,0.08,6087
0,0,0,2.0,6.0,7.7,0.66,6091
0,1,1,1.0,2.0,0.2,0.0,6104
1,1,1,2.0,4.0,5.0,0.45,5996
1,0,0,1.0,3.0,3.9,0.25,5773
1,1,0,2.0,7.0,7.8,0.72,5873
1,1,0,4.0,7.0,6.7,0.65,6051
0,1,1,0.0,2.0,2.5,0.15,5762
0,1,1,2.0,4.0,5.0,0.39,5925
0,0,1,2.0,5.0,5.8,0.39,5969
0,0,0,2.0,6.0,7.3,0.55,6032
1,1,1,3.0,6.0,7.6,0.63,5910
0,0,1,2.0,3.0,4.8,0.33,5849
0,1,1,1.0,2.0,6.2,0.5,5806
0,1,1,1.0,2.0,4.2,0.25,5982
1,1,1,3.0,7.0,7.6,0.71,6082
0,1,0,3.0,4.0,6.6,0.48,5974
1,1,1,4.0,8.0,7.5,0.71,6003
1,1,1,3.0,4.0,4.8,0.32,5939
0,1,1,3.0,5.0,6.4,0.64,5986
0,0,0,0.0,2.0,2.0,0.14,6069
0,0,0,3.0,6.0,8.4,0.87,6009
0,1,0,3.0,5.0,5.8,0.51,6019
1,0,0,2.0,5.0,6.3,0.45,5804
1,0,1,3.0,5.0,6.6,0.47,5779
1,1,0,3.0,7.0,8.2,0.7,5843
0,1,1,3.0,5.0,4.6,0.36,5830
0,0,0,4.0,7.0,6.0,0.56,5748
0,1,1,2.0,2.0,3.2,0.23,6054
0,1,0,4.0,9.0,8.7,0.78,5748
1,1,0,1.0,2.0,4.8,0.43,6003
0,1,0,3.0,7.0,7.9,0.59,5928
0,1,1,2.0,3.0,4.5,0.31,5909
0,1,1,3.0,5.0,4.8,0.33,6080
1,0,0,2.0,5.0,6.7,0.64,5863
0,1,0,4.0,7.0,7.5,0.64,5809
0,1,1,2.0,3.0,3.2,0.23,5824
1,1,1,2.0,4.0,5.2,0.35,5973
0,0,1,1.0,1.0,1.7,0.05,6096
0,0,0,4.0,9.0,10.0,1.0,5926
0,0,0,4.0,7.0,7.8,0.58,5821
1,1,1,1.0,3.0,4.3,0.28,6095
1,1,1,0.0,1.0,2.6,0.14,5803
1,0,0,2.0,3.0,3.5,0.23,5996
1,0,1,5.0,8.0,7.3,0.71,5890
1,1,1,2.0,4.0,4.2,0.32,5761
0,1,1,1.0,3.0,5.1,0.31,5965
1,1,1,2.0,4.0,6.2,0.4,6040
1,0,0,1.0,2.0,5.5,0.34,6014
1,0,1,1.0,4.0,7.3,0.51,6011
1,0,1,1.0,4.0,7.2,0.56,5743
1,0,0,3.0,7.0,8.8,0.75,5783
